convex_area,area,eccentricity,extent,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-1-0,inertia_tensor-1-1,major_axis_length,minor_axis_length,perimeter,solidity,orientation,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,euler_number,equivalent_diameter,bbox-0,bbox-1,bbox-2,bbox-3,real_images,mean_intensity,std_intensity,25th Percentile,75th Percentile,iqr
119288,111366,0.495301206,0.626961965,8391.024994,600.623482,600.623482,10788.40556,418.1954363,363.2952875,1636.706853,0.933589296,-0.232250202,111366,2.33E-09,934474889.4,551067189.5,6.52E-09,-66889034.69,-28993221922,-9.50E+11,1201461573,2541489867,6.86E+12,5.09E+13,40604923948,-1.53E+12,-4.31E+14,-1.66E+16,0.172219803,0.000579762,0.000953161,8.43E-06,5.65E-10,1.12E-07,-5.01E-10,-7,376.5575589,461,16,945,383,"[[0.70531686 0.70531686 0.70531686 ... 0.75491333 0.75491333 0.75491333]
 [0.70531686 0.70531686 0.70531686 ... 0.75491333 0.75491333 0.75491333]
 [0.70531686 0.70531686 0.70531686 ... 0.75491333 0.75491333 0.75491333]
 ...
 [0.69830706 0.69438549 0.69046392 ... 0.32846941 0.34779451 0.37494   ]
 [0.69830706 0.69830706 0.69046392 ... 0.33044157 0.37160667 0.36740235]
 [0.69803922 0.69803922 0.69411765 ... 0.32485333 0.3744349  0.39404275]]",0.435033508,0.195866771,0.435033508,0.195866771,-0.239166737
78834,75937,0.27478805,0.734713031,6379.158475,-247.006496,-247.006496,6315.594558,324.8733732,312.3673157,1138.040764,0.963251896,0.849380875,75937,-3.26E-09,484414157.1,724834994.2,7.10E-09,18756932.28,-10694009163,2.40E+11,479587304,-1772655391,2.29E+12,-1.14E+13,8824266637,2.06E+11,-9.12E+13,2.97E+15,0.167174803,4.30E-05,0.000677155,1.82E-06,6.90E-12,9.30E-09,6.35E-11,-1,310.9437108,570,403,894,722,"[[0.76275647 0.76275647 0.76275647 ... 0.75826941 0.75434784 0.76219098]
 [0.76275647 0.76275647 0.76275647 ... 0.75826941 0.75434784 0.76219098]
 [0.76275647 0.76275647 0.76275647 ... 0.75826941 0.75434784 0.76219098]
 ...
 [0.68627451 0.68627451 0.68627451 ... 0.66610118 0.67002275 0.67002275]
 [0.68627451 0.68627451 0.68627451 ... 0.66610118 0.67002275 0.67002275]
 [0.68627451 0.68627451 0.68627451 ... 0.66217961 0.66610118 0.66610118]]",0.33701968,0.216327443,0.33701968,0.216327443,-0.120692237
76309,72929,0.329016115,0.649580034,5838.984611,-88.40674305,-88.40674305,6523.979096,323.3624609,305.3590316,1179.065151,0.955706404,0.126305002,72929,-2.10E-09,425831308.7,-710669132.6,1.57E-09,6447415.364,-10381809325,-48658297945,475787271.5,1453763408,1.93E+12,4.60E+12,12551371910,2.43E+11,-8.70E+13,-2.19E+14,0.169520543,9.41E-05,0.000938015,2.55E-06,8.00E-11,2.27E-08,-9.56E-11,1,304.7229672,906,224,1267,535,"[[0.71708157 0.71764706 0.71372549 ... 0.65938902 0.66723216 0.67115373]
 [0.71708157 0.71372549 0.71372549 ... 0.67115373 0.67507529 0.68291843]
 [0.71372549 0.71372549 0.71372549 ... 0.67899686 0.68684    0.69076157]
 ...
 [0.6551698  0.6551698  0.6551698  ... 0.65909137 0.65909137 0.65909137]
 [0.65124824 0.65124824 0.65124824 ... 0.65909137 0.65909137 0.65909137]
 [0.65124824 0.65124824 0.65124824 ... 0.65909137 0.65909137 0.65909137]]",0.354249631,0.228897385,0.354249631,0.228897385,-0.125352246
68632,64475,0.341134899,0.639246091,5168.29587,83.42881257,83.42881257,5826.774287,305.6057649,287.2738049,1082.478318,0.939430586,-0.124087472,64475,2.33E-10,333225876.2,565223754.4,6.00E-09,-5379072.69,-8110126723,-2205539195,375681272.1,-741264412.8,1.39E+12,4.21E+12,9777714818,-1.74E+11,-6.27E+13,-6.72E+14,0.170532302,0.000111001,0.00105112,2.52E-06,1.26E-10,2.66E-08,3.01E-11,1,286.517224,926,619,1275,908,"[[0.68684    0.68684    0.68684    ... 0.69382    0.69382    0.69382   ]
 [0.68684    0.68684    0.68684    ... 0.68989843 0.68989843 0.68989843]
 [0.67816353 0.67816353 0.67816353 ... 0.68736078 0.69128235 0.69128235]
 ...
 [0.63777922 0.63777922 0.63385765 ... 0.64030196 0.64030196 0.64030196]
 [0.64170078 0.63777922 0.63777922 ... 0.64030196 0.64030196 0.64030196]
 [0.64562235 0.64170078 0.64170078 ... 0.64030196 0.64030196 0.64030196]]",0.371518387,0.198975416,0.371518387,0.198975416,-0.172542971
2,2,1,1,0,0,0,0.25,2,0,0,1,0,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.125,0.015625,0,0,0,0,0,1,1.595769122,1214,704,1216,705,"[[0.48374471]
 [0.47198   ]]",0.477862353,0.005882353,0.477862353,0.005882353,-0.47198
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,1215,721,1216,722,[[0.48317922]],0.483179216,0,0.483179216,0,-0.483179216
75616,69870,0.58020924,0.596079034,4940.043808,-475.1556915,-475.1556915,7207.451668,341.8303331,278.4096819,1194.923015,0.924010791,0.198438993,69870,1.40E-09,345160860.8,1647537345,-6.93E-09,33199128.16,-7825998420,1.49E+11,503584648,-2399410276,1.57E+12,-1.22E+13,13677793166,6.46E+11,-7.49E+13,2.79E+15,0.17385853,0.001238111,0.000876077,2.09E-05,2.80E-09,5.84E-07,4.22E-10,0,298.2637205,74,361,481,649,"[[0.77198353 0.77198353 0.77198353 ... 0.79159137 0.79159137 0.79551294]
 [0.77198353 0.77198353 0.77198353 ... 0.79159137 0.79159137 0.79551294]
 [0.77198353 0.77198353 0.77198353 ... 0.79159137 0.79159137 0.79551294]
 ...
 [0.73752275 0.73752275 0.73752275 ... 0.76806196 0.76806196 0.76414039]
 [0.73752275 0.73752275 0.73752275 ... 0.76806196 0.76806196 0.76414039]
 [0.73752275 0.73752275 0.73752275 ... 0.76414039 0.76414039 0.75629725]]",0.452269917,0.248015244,0.452269917,0.248015244,-0.204254673
54897,50871,0.374506999,0.663177244,4029.377093,137.5120306,137.5120306,4620.949956,272.8032957,252.9497868,968.8803384,0.926662659,-0.217589001,50871,9.31E-10,204978442.1,101336837.3,-3.96E-09,-6995374.509,-4286523566,-13151281759,235072345.2,-82388873.12,6.90E+11,-8.88E+11,4765399218,-88394635483,-2.78E+13,-3.03E+14,0.170044368,0.000164459,0.000912169,6.74E-07,1.66E-11,7.53E-09,-2.31E-12,1,254.5014123,461,34,763,288,"[[0.71342784 0.71342784 0.71342784 ... 0.71342784 0.71342784 0.71342784]
 [0.71342784 0.71342784 0.71342784 ... 0.71342784 0.71342784 0.71342784]
 [0.71342784 0.71342784 0.71342784 ... 0.71342784 0.71342784 0.71342784]
 ...
 [0.68654235 0.68654235 0.68654235 ... 0.69803922 0.69803922 0.69803922]
 [0.68654235 0.68654235 0.68262078 ... 0.69803922 0.69803922 0.69803922]
 [0.68654235 0.68654235 0.68262078 ... 0.69803922 0.69803922 0.69803922]]",0.381946836,0.216667688,0.381946836,0.216667688,-0.165279149
3,3,1,1,0.666666667,0,0,0,3.265986324,0,1,1,1.570796327,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.049382716,0,0,0,0,0,1,1.954410048,478,867,479,870,[[0.46658196 0.46768314 0.47189529]],0.468720131,0.002289744,0.468720131,0.002289744,-0.466430386
33118,28632,0.521214241,0.584911442,2187.427559,93.91947575,93.91947575,2977.183595,218.6576889,186.6081283,1411.267207,0.86454496,-0.116752834,28632,-2.33E-10,62630425.86,164065747.3,-4.22E-10,-2689102.43,-1147287143,-1971142003,85242720.7,-281342486.9,1.30E+11,-2.67E+11,1573627156,-30490748213,-4.27E+12,-1.36E+13,0.180378987,0.000803861,0.001360092,1.02E-05,9.81E-10,2.75E-07,6.81E-10,-8,190.9329585,479,739,738,928,"[[0.77647059 0.77647059 0.77647059 ... 0.78206667 0.78206667 0.77982667]
 [0.78039216 0.78039216 0.78039216 ... 0.78178392 0.78178392 0.78206667]
 [0.78039216 0.78039216 0.78039216 ... 0.78178392 0.78121843 0.78178392]
 ...
 [0.7372549  0.7372549  0.7372549  ... 0.74928745 0.74928745 0.74928745]
 [0.73752275 0.73752275 0.73752275 ... 0.74536588 0.74536588 0.74536588]
 [0.73752275 0.73752275 0.73752275 ... 0.74536588 0.74536588 0.74536588]]",0.544655034,0.148976642,0.544655034,0.148976642,-0.395678392
40827,39791,0.571118773,0.684211431,2817.936526,-342.3111525,-342.3111525,3943.763573,254.2337088,208.6921726,818.6194078,0.974624636,0.273179283,39791,0,112128512.3,97269862.47,-4.05E-09,13620903.07,-1916938221,45840739856,156926296.3,-268687946.1,3.09E+11,-1.76E+12,2550214795,1.45E+11,-8.85E+12,4.10E+14,0.169930389,0.00109655,0.00069896,4.31E-06,1.84E-10,6.80E-08,1.50E-10,0,225.0854831,491,381,759,598,"[[0.74144431 0.73752275 0.73360118 ... 0.76414039 0.76414039 0.76414039]
 [0.74144431 0.73752275 0.73360118 ... 0.76414039 0.76414039 0.76414039]
 [0.74144431 0.73752275 0.73360118 ... 0.76414039 0.76414039 0.76414039]
 ...
 [0.70980392 0.70980392 0.70980392 ... 0.70980392 0.70980392 0.70980392]
 [0.70980392 0.70980392 0.70980392 ... 0.70980392 0.70980392 0.70980392]
 [0.70980392 0.70980392 0.70980392 ... 0.70980392 0.70980392 0.70980392]]",0.433777434,0.191956275,0.433777434,0.191956275,-0.241821159
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,603,755,604,756,[[0.47502824]],0.475028235,0,0.475028235,0,-0.475028235
8,8,0.612372436,0.888888889,0.609375,0.140625,0.140625,0.609375,3.464101615,2.738612788,7.414213562,1,-0.785398163,8,0,4.875,-0.84375,0,-1.125,0.65625,-1.318359375,4.875,0.65625,2.587890625,0.254882813,-0.84375,-1.318359375,0.254882813,-1.455963135,0.15234375,0.001235962,0.000482798,2.15E-06,-6.91E-11,-7.54E-08,0,1,3.191538243,608,906,611,909,"[[0.4811451  0.45425961 0.46013059]
 [0.46938039 0.44641647 0.4525702 ]
 [0.47386745 0.45173686 0.45620902]]",0.460635076,0.010949975,0.460635076,0.010949975,-0.449685101
2,2,1,1,0,0,0,0.25,2,0,0,1,0,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.125,0.015625,0,0,0,0,0,1,1.595769122,742,808,744,809,"[[0.46910941]
 [0.46575333]]",0.467431373,0.001678039,0.467431373,0.001678039,-0.465753333
93916,88905,0.394058172,0.63901587,7019.577052,-152.9886599,-152.9886599,8269.670357,364.1564732,334.6909344,1320.805266,0.946643809,0.120022117,88905,-4.66E-10,624075497.8,1885604062,-7.22E-09,13601456.81,-18725010213,2.19E+11,735215043.1,-3020493831,3.61E+12,-2.49E+13,24221834513,1.95E+11,-2.10E+14,3.71E+15,0.171972863,0.000209557,0.001185293,5.67E-06,4.13E-10,6.55E-08,2.13E-10,0,336.4481561,822,510,1230,851,"[[0.68822392 0.68822392 0.68430235 ... 0.73360118 0.73360118 0.73360118]
 [0.68822392 0.68822392 0.68430235 ... 0.73360118 0.73360118 0.73360118]
 [0.68822392 0.68822392 0.69214549 ... 0.72967961 0.72967961 0.72967961]
 ...
 [0.63948353 0.63948353 0.63948353 ... 0.61480039 0.61480039 0.61480039]
 [0.63948353 0.63948353 0.63948353 ... 0.61480039 0.61480039 0.61480039]
 [0.63948353 0.63948353 0.63948353 ... 0.61480039 0.61480039 0.61480039]]",0.339682132,0.226197825,0.339682132,0.226197825,-0.113484307
40308,37034,0.731566225,0.600110189,2290.055927,-529.349267,-529.349267,4556.431927,273.4658732,186.4409339,873.7199128,0.918775429,0.218504927,37034,0,84809931.18,-601446826.2,-5.27E-09,19603920.75,-1704623784,99770608867,168742900,94755164.08,2.37E+11,-3.29E+12,4785156636,1.43E+11,-8.21E+12,5.44E+14,0.184870331,0.004562322,0.001417898,0.000139908,5.22E-08,6.83E-06,3.41E-08,1,217.1477684,856,180,1160,383,"[[0.68654235 0.68654235 0.68654235 ... 0.58034745 0.58426902 0.58426902]
 [0.68654235 0.68654235 0.68654235 ... 0.58034745 0.58426902 0.58426902]
 [0.68654235 0.68654235 0.68654235 ... 0.58034745 0.58426902 0.58426902]
 ...
 [0.63164039 0.63556196 0.63556196 ... 0.63948353 0.63948353 0.63948353]
 [0.63164039 0.63556196 0.63556196 ... 0.63948353 0.63948353 0.63948353]
 [0.63164039 0.63556196 0.63556196 ... 0.63948353 0.63948353 0.63948353]]",0.390333875,0.199319451,0.390333875,0.199319451,-0.191014424
30,22,0.998640035,0.578947368,33.53719008,-0.94214876,-0.94214876,0.117768595,23.17368499,1.208165151,21,0.733333333,1.542634491,22,2.84E-14,737.8181818,859.2396694,-8.88E-16,20.72727273,-44.59504132,1148.051089,2.590909091,-15.07438017,119.324568,-733.7547982,-1.884297521,13.40420736,-92.03339936,668.844217,1.529770849,2.314893202,0.162109131,0.13869352,0.02079215,0.208106719,-0.000420047,1,5.292567428,1278,0,1280,19,"[[0.36294902 0.38845059 0.43353725 0.49433294 0.55118431 0.60805843
  0.64530196 0.66688196 0.61785098 0.62374471 0.62569412 0.63550941
  0.64138039 0.65119569 0.6531451  0.65679882 0.62601451 0.62379725
  0.61987569]
 [0.18255686 0.18647843 0.1904     0.19432157 0.19432157 0.19432157
  0.1904     0.1904     0.24530196 0.25706667 0.28059608 0.30804706
  0.33549804 0.36687059 0.38647843 0.39797529 0.44954392 0.4551698
  0.47085608]]",0.436902817,0.177465417,0.436902817,0.177465417,-0.2594374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77842,70885,0.615116439,0.597903101,4551.094779,-246.9157634,-246.9157634,7263.039505,341.4167479,269.1853503,1311.171752,0.910626654,0.090060715,70885,4.66E-10,322604353.4,-1121386505,-4.53E-09,17502623.89,-2023420263,1.00E+11,514840555.3,1694586401,1.38E+12,3.65E+12,3944522682,3.70E+11,-1.21E+13,1.14E+15,0.16666621,0.001512237,7.76E-05,2.25E-06,2.82E-11,8.04E-08,-9.19E-12,-3,300.4223446,15,10,443,287,"[[0.74059608 0.74059608 0.74059608 ... 0.7899098  0.7899098  0.79383137]
 [0.73667451 0.73667451 0.73667451 ... 0.78598824 0.78598824 0.78598824]
 [0.73667451 0.73667451 0.73667451 ... 0.78598824 0.78598824 0.78598824]
 ...
 [0.71708157 0.71708157 0.71708157 ... 0.74453255 0.74453255 0.74453255]
 [0.71708157 0.71708157 0.71708157 ... 0.74453255 0.74453255 0.74453255]
 [0.71708157 0.71708157 0.71708157 ... 0.74453255 0.74453255 0.74453255]]",0.547132994,0.159196069,0.547132994,0.159196069,-0.387936925
57464,51416,0.796449428,0.558820972,2553.234587,-46.67564626,-46.67564626,6980.541044,334.2103069,202.0986909,1230.80422,0.894751497,0.010541111,51416,4.66E-10,131277109.5,-246909305.9,-5.97E-09,2399875.028,-1488437842,-8139306763,358911498.3,619062549.6,5.22E+11,1.03E+12,4461336724,1.17E+11,-1.02E+13,-7.17E+13,0.185424297,0.007417809,0.000234082,2.50E-05,1.89E-09,2.10E-06,-2.71E-10,-4,255.8610647,28,390,462,602,"[[0.80476275 0.80476275 0.80476275 ... 0.84454392 0.84062235 0.84062235]
 [0.80476275 0.80476275 0.80476275 ... 0.84454392 0.84062235 0.84062235]
 [0.80476275 0.80476275 0.80476275 ... 0.84454392 0.84062235 0.84062235]
 ...
 [0.77003412 0.77003412 0.77003412 ... 0.80197216 0.80197216 0.80197216]
 [0.77003412 0.77003412 0.77003412 ... 0.80197216 0.80197216 0.80197216]
 [0.77003412 0.77003412 0.77003412 ... 0.80197216 0.80197216 0.80197216]]",0.592434809,0.187662261,0.592434809,0.187662261,-0.404772548
66485,64097,0.810967074,0.625800594,3059.024188,157.2259353,157.2259353,8919.301691,377.8574734,221.081306,1402.729148,0.964082124,-0.026803389,64097,-2.33E-10,196074273.4,88563347.81,-3.62E-09,-10077710.78,-2263358598,-99883290153,571700480.5,310517605.7,9.63E+11,2.37E+12,9140181443,-65610918517,-2.01E+13,-7.24E+14,0.186878105,0.008383195,0.000235219,4.39E-05,4.42E-09,3.96E-06,-5.38E-10,-14,285.6761017,57,729,491,965,"[[0.85238706 0.85238706 0.85238706 ... 0.84062235 0.84062235 0.84062235]
 [0.85238706 0.85238706 0.85238706 ... 0.84062235 0.84062235 0.84062235]
 [0.85238706 0.85238706 0.85238706 ... 0.84062235 0.84062235 0.84062235]
 ...
 [0.81655725 0.81655725 0.82047882 ... 0.82158    0.82158    0.82158   ]
 [0.81655725 0.81655725 0.82047882 ... 0.82158    0.82158    0.82158   ]
 [0.81655725 0.81655725 0.82047882 ... 0.82158    0.82158    0.82158   ]]",0.586995083,0.18039362,0.586995083,0.18039362,-0.406601463
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,247,729,248,730,[[0.55099176]],0.550991765,0,0.550991765,0,-0.550991765
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,421,152,422,153,[[0.56492118]],0.564921176,0,0.564921176,0,-0.564921176
62645,59164,0.836635097,0.588374521,2667.078004,440.2044842,440.2044842,8751.748846,374.8798447,205.344422,1222.958549,0.944432916,-0.07184784,59164,-4.66E-10,157795003,285677043.3,6.52E-09,-26044258.1,-1518917158,-1.27E+11,517788468.8,-471356275,7.56E+11,2.52E+12,6947740560,-4.71E+11,-1.18E+13,-1.29E+15,0.193002955,0.010798357,0.000186563,4.07E-05,3.54E-09,4.22E-06,-1.56E-10,-3,274.463011,481,388,936,609,"[[0.77395569 0.77395569 0.77395569 ... 0.79805059 0.79805059 0.79412902]
 [0.77395569 0.77395569 0.77395569 ... 0.79805059 0.79805059 0.79412902]
 [0.77395569 0.77395569 0.77395569 ... 0.79412902 0.79412902 0.79412902]
 ...
 [0.72354078 0.72354078 0.72354078 ... 0.71569765 0.71569765 0.71569765]
 [0.72354078 0.72354078 0.72354078 ... 0.71569765 0.71569765 0.71569765]
 [0.72354078 0.72354078 0.72354078 ... 0.71569765 0.71569765 0.71569765]]",0.495191113,0.202281795,0.495191113,0.202281795,-0.292909318
75902,62531,0.787281987,0.463934888,3164.135011,-274.8550007,-274.8550007,8269.005392,364.0606851,224.4773128,1216.176803,0.823838634,0.053635045,62531,-1.18E-09,197856526.4,184598473.1,6.40E-09,17186958.05,-2475076240,1.06E+11,517069176.1,-330706011.5,9.13E+11,-3.51E+12,9201391611,2.38E+11,-2.11E+13,1.16E+15,0.182839558,0.006741952,0.000290604,4.73E-05,5.55E-09,3.84E-06,-3.05E-11,1,282.1647426,501,38,917,362,"[[0.7470702  0.7470702  0.7470702  ... 0.77395569 0.77395569 0.77395569]
 [0.7470702  0.7470702  0.7470702  ... 0.77395569 0.77395569 0.77395569]
 [0.7470702  0.7470702  0.7470702  ... 0.77395569 0.77395569 0.77395569]
 ...
 [0.71177608 0.71177608 0.71177608 ... 0.72354078 0.72354078 0.72354078]
 [0.71177608 0.71177608 0.71177608 ... 0.72354078 0.72354078 0.72354078]
 [0.71177608 0.71177608 0.71177608 ... 0.72354078 0.72354078 0.72354078]]",0.567545216,0.194329311,0.567545216,0.194329311,-0.373215905
49037,46755,0.830834113,0.62280211,2175.416793,432.3993418,432.3993418,6856.450209,332.1700036,184.8592999,1165.532142,0.953463711,-0.091342717,46755,5.82E-10,101711612.2,-283387402.1,-5.94E-09,-20216831.23,-1354729393,-92116294671,320573329.5,1412231741,4.36E+11,4.22E+12,4767862645,-2.51E+11,-1.29E+13,-9.06E+14,0.193174356,0.0103658,0.00044057,5.78E-05,8.17E-09,4.01E-06,-4.31E-09,-10,243.98835,510,736,878,940,"[[0.81712275 0.81712275 0.81712275 ... 0.81709294 0.81709294 0.81709294]
 [0.81712275 0.81712275 0.81712275 ... 0.81709294 0.81709294 0.81709294]
 [0.81598392 0.81598392 0.81598392 ... 0.82101451 0.82101451 0.81709294]
 ...
 [0.73866157 0.73866157 0.73866157 ... 0.77787725 0.77787725 0.77787725]
 [0.73866157 0.73866157 0.73866157 ... 0.77787725 0.77787725 0.77787725]
 [0.73866157 0.73866157 0.73866157 ... 0.77787725 0.77787725 0.77787725]]",0.544590161,0.177591758,0.544590161,0.177591758,-0.366998402
2,2,1,1,0.25,0,0,0,2,0,0,1,1.570796327,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.015625,0,0,0,0,0,1,1.595769122,645,689,646,691,[[0.56835961 0.56443804]],0.566398824,0.001960784,0.566398824,0.001960784,-0.564438039
29559,28250,0.858450414,0.64704535,1191.552935,-72.07895412,-72.07895412,4522.050105,269.0311303,137.9851427,749.4945161,0.955715687,0.0216286,28250,1.16E-10,33661370.43,-31843793.52,1.46E-09,2036230.454,-385627624.3,4928610650,127747915.5,-4955986.85,83471394514,93918811927,2055715738,7546095938,-1.43E+12,2.94E+13,0.202251435,0.013924966,0.000573631,0.000155095,4.61E-08,1.82E-05,3.30E-09,1,189.654995,954,147,1249,295,"[[0.72130078 0.72130078 0.72130078 ... 0.72354078 0.72354078 0.72354078]
 [0.72130078 0.72130078 0.72130078 ... 0.72354078 0.72354078 0.72354078]
 [0.72130078 0.72130078 0.72130078 ... 0.72354078 0.72354078 0.72354078]
 ...
 [0.64313725 0.64313725 0.64705882 ... 0.65124824 0.65124824 0.65124824]
 [0.64313725 0.64313725 0.64705882 ... 0.65124824 0.65124824 0.65124824]
 [0.63921569 0.63921569 0.64313725 ... 0.64732667 0.64732667 0.64732667]]",0.455399086,0.163700969,0.455399086,0.163700969,-0.291698116
27378,25956,0.829392889,0.621909143,1192.4397,36.17517783,36.17517783,3818.511929,247.1925618,138.0980213,740.666089,0.948060487,-0.01377191,25956,-5.82E-11,30950964.86,22913797.37,5.73E-10,-938962.9157,-324710978.9,-2611466092,99113295.64,-52698438.12,65444701201,1.49E+11,1447391486,-7568212553,-1.25E+12,-2.10E+13,0.193055618,0.010243947,0.000500505,0.00010706,2.48E-08,1.08E-05,1.23E-10,1,181.7916544,960,704,1242,852,"[[0.71316    0.71316    0.71316    ... 0.74650471 0.74650471 0.74650471]
 [0.71316    0.71316    0.71316    ... 0.74650471 0.74650471 0.74650471]
 [0.71316    0.71316    0.71316    ... 0.74650471 0.74650471 0.74650471]
 ...
 [0.6504149  0.6504149  0.6504149  ... 0.69411765 0.69411765 0.69411765]
 [0.6504149  0.6504149  0.6504149  ... 0.69019608 0.69019608 0.69019608]
 [0.6504149  0.6504149  0.6504149  ... 0.69019608 0.69019608 0.69019608]]",0.48633148,0.159073776,0.48633148,0.159073776,-0.327257704
24051,23069,0.853486713,0.644835779,999.824087,224.7187826,224.7187826,3591.202934,240.3512657,125.2505546,685.3107499,0.959170097,-0.085863716,23069,-1.75E-10,23064941.86,41117539.93,-2.26E-09,-5184037.596,-184041052.3,-7459256133,82845460.49,-95890720.57,48205984824,58784056919,1012417846,-46957725119,-5.72E+11,-3.97E+13,0.199012832,0.01299796,0.0003912,0.000105489,2.14E-08,1.20E-05,-1.94E-10,1,171.3836721,969,436,1234,571,"[[0.71177608 0.71177608 0.71177608 ... 0.69355216 0.69355216 0.69355216]
 [0.71177608 0.71177608 0.71177608 ... 0.69355216 0.69355216 0.69355216]
 [0.71177608 0.71177608 0.71177608 ... 0.69355216 0.69355216 0.69355216]
 ...
 [0.67869922 0.67869922 0.67869922 ... 0.67085608 0.67085608 0.67085608]
 [0.67477765 0.67477765 0.67477765 ... 0.66693451 0.66693451 0.66693451]
 [0.67477765 0.67477765 0.67477765 ... 0.66693451 0.66693451 0.66693451]]",0.465829932,0.16272026,0.465829932,0.16272026,-0.303109672
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,970,519,971,520,[[0.56294902]],0.56294902,0,0.56294902,0,-0.56294902
2,2,1,1,0.25,0,0,0,2,0,0,1,1.570796327,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.015625,0,0,0,0,0,1,1.595769122,1168,309,1169,311,[[0.54061098 0.56021882]],0.550414902,0.009803922,0.550414902,0.009803922,-0.54061098
2,2,1,1,0,0,0,0.25,2,0,0,1,0,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.125,0.015625,0,0,0,0,0,1,1.595769122,1214,592,1216,593,"[[0.55992902]
 [0.55376745]]",0.556848235,0.003080784,0.556848235,0.003080784,-0.553767451
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,1223,236,1224,237,[[0.56802431]],0.568024314,0,0.568024314,0,-0.568024314
53663,49781,0.841233021,0.630123288,2261.660355,-116.1540526,-116.1540526,7725.837287,351.6431214,190.1238476,2479.13849,0.927659654,0.02124458,49781,2.33E-10,112587714.1,-176805066.4,-7.31E-10,5782264.893,-1750681681,31874212204,384599906,-360104123.4,5.18E+11,-9.77E+11,7435919285,45225322085,-1.36E+13,2.60E+14,0.200628707,0.01206998,0.000529252,0.000106668,2.48E-08,1.14E-05,5.32E-09,-75,251.7600798,8,415,407,613,"[[0.84481176 0.8408902  0.84481176 ... 0.86358627 0.86358627 0.86358627]
 [0.84481176 0.8408902  0.84481176 ... 0.86358627 0.86358627 0.86358627]
 [0.84481176 0.8408902  0.84481176 ... 0.86358627 0.86358627 0.86358627]
 ...
 [0.77988706 0.77874824 0.77677608 ... 0.81460784 0.81460784 0.8095851 ]
 [0.77931373 0.77677608 0.77677608 ... 0.81460784 0.81460784 0.80986784]
 [0.77620275 0.77677608 0.77677608 ... 0.81574667 0.81574667 0.80872902]]",0.601351057,0.165900887,0.601351057,0.165900887,-0.43545017
